text,label,label_name
"even though i added money ey to the card, i couldn't use it",47,pending_top_up
my morning transaction needs to be canceled.,8,cancel_transfer
why did i get declined during a transfer?,27,declined_transfer
i made a cash withdrawl and there is a charge.  what is this?,19,cash_withdrawal_charge
will the system automatically update once there is no more money left?,4,automatic_top_up
"i made a purchase this morning, and it is showing as pending.",45,pending_card_payment
i cant find my card.,41,lost_or_stolen_card
please tell me where i can update my details since i moved.,30,edit_personal_details
what are the limitations on the disposable cards?,29,disposable_card_limits
can i stop a transaction?,8,cancel_transfer
how much does currency exchange cost?,31,exchange_charge
are transfers to a beneficiary possible,7,beneficiary_not_allowed
my top up is giving me problems. what is wrong with it?,59,top_up_failed
i could not access my money at the atm,26,declined_cash_withdrawal
i was denied cash at an atm,26,declined_cash_withdrawal
why aren't my payment funds available to me?,45,pending_card_payment
do you charge extra for exchanging currencies?,31,exchange_charge
i want to use a cheque to pay.,58,top_up_by_cash_or_cheque
why am i not allowed to verify my id?,68,unable_to_verify_identity
where can i see where my funds came from?,70,verify_source_of_funds
can you show me where to link the new card?,13,card_linking
my cash withdrawal shows as pending still.,46,pending_cash_withdrawal
i have a withdrawal waiting to go through.,46,pending_cash_withdrawal
i wish to top up using a cheque.,58,top_up_by_cash_or_cheque
i don't know what this direct debit payment on my account is for.,28,direct_debit_payment_not_recognised
"i asked for $40 and i only received $20, what happened?",75,wrong_amount_of_cash_received
where is my virtual card?,40,getting_virtual_card
my contactless payments don't work.,23,contactless_not_working
i need australian dollars instead of uk currency.,33,exchange_via_app
you've incorrectly calculated the exchange rate for my cash withdrawal,76,wrong_exchange_rate_for_cash_withdrawal
why was a extra fee added to my account for transfer ?,64,transfer_fee_charged
the exchange rate applied was incorrect when i was traveling outside the country.,76,wrong_exchange_rate_for_cash_withdrawal
i can't figure out how to transfer money into my account.,65,transfer_into_account
are there any discounts for frequent currency exchanges?,31,exchange_charge
what is the number of transactions i get with a disposable card?,29,disposable_card_limits
i've got a repeated tranasaction on my card.,63,transaction_charged_twice
how do i report a cash withdrawal that wasn't me?,20,cash_withdrawal_not_recognised
there is not a refund in my statement.,51,Refund_not_showing_up
i just had my card get declined at the atm! i need to get money out but i am unable to.  why has this happened?,26,declined_cash_withdrawal
what is the procedure for an expired card?,9,card_about_to_expire
is there a charge for cash withdrawals? i always thought it was free.,19,cash_withdrawal_charge
does the auto top-up have any limits?,4,automatic_top_up
the transfer went through but now it has been pending for quite a while. i need this to go through already,48,pending_transfer
virtual card won't work for me,72,virtual_card_not_working
is there a frequent currency discount?,31,exchange_charge
the rate of exchange for my cash withdrawal is wrong.,76,wrong_exchange_rate_for_cash_withdrawal
for what reason is my transfer still pending now?,48,pending_transfer
how do i go about getting an actual card?,43,order_physical_card
does the exchange rate change each day for purchases? there is a different rate on my purchase.,17,card_payment_wrong_exchange_rate
can friends send me money?,50,receiving_money
is there any type of fee for currency exchange?,31,exchange_charge
do i need to verify my identity before i can use my card?,74,why_verify_identity
what is the exchange looking like?,32,exchange_rate
do i have to go to an actual bank to change my pin?,21,change_pin
why was i charged extra on my app?,34,extra_charge_on_statement
problem with my top up going through,47,pending_top_up
i topped up my account but the money isn't there now.,62,topping_up_by_card
how do i get to the virtual cards?,40,getting_virtual_card
why  am i being told this  transfer will not  go thru,7,beneficiary_not_allowed
what steps do i need to do to delete my account?,55,terminate_account
this isn't fair! i thought transfers could be made for free. i just made  a purchase online from abroad and now see some strange fee that i've never seen before.,64,transfer_fee_charged
i didn't get my card back from the atm.,18,card_swallowed
i can't seem to get my virtual card to work.,72,virtual_card_not_working
what does it mean if my payment is pending?,45,pending_card_payment
how can i solve my issue with holding multiple currencies?,36,fiat_currency_support
can i change my pin abroad?,21,change_pin
what am i going to need in order to verify my identity?,69,verify_my_identity
how do i get a new card as your machine swallowed mine!,18,card_swallowed
my top up is still pending,47,pending_top_up
i believe my card has been compromised because of a strange withdrawal,20,cash_withdrawal_not_recognised
"soon my card will expire, how do i get a new one?",9,card_about_to_expire
i see a direct debit transaction in my app that i didn't make.,28,direct_debit_payment_not_recognised
can i get more cards just incase?,39,getting_spare_card
how do i verify my identity online,69,verify_my_identity
which foreign currencies can i get transferred into my account?,50,receiving_money
my salary comes in gbp can i change my options somewhere?,50,receiving_money
i am still waiting to find out the status of my refund. i have made previous attempts to find out what the status is to no avail. will you please look into this for me?,51,Refund_not_showing_up
i am seeing a direct debit i wasn't aware of.,28,direct_debit_payment_not_recognised
how do i change the details in my account?,30,edit_personal_details
how can i change my password?,44,passcode_forgotten
my card is lost!  please help me!,41,lost_or_stolen_card
i have another card from the u.s. will you be able to accept that one?,54,supported_cards_and_currencies
how can i transfer money into my account?,65,transfer_into_account
"i was trying to use contactless earlier, but it didn't work.",23,contactless_not_working
how was i charged extra when i used my card to pay?,15,card_payment_fee_charged
"the transfer finally worked, but how long does it stay pending?",48,pending_transfer
